"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Quantity","Method"
"0xe74910e71bb0f6efaaa020006e6da10e50cb1830701c0f443ec434c59373999e","83182565","1682183013","2023-04-22 17:03:33","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x07beae4f4447c37e458a83c38cb463f638b6e01a","1,937,028,003.810253","Execute"
"0x3b6d51d93d41fcd46848e392d5541f684fadaf991a6178d73dfa693ebc8a0bee","83182565","1682183013","2023-04-22 17:03:33","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xc2cdedb5b5c269a5b7ae5baad4ef0364f06ae9e5","11,456,303,519.205678","Execute"
"0x5ee705dc74c6b8d3530af638b81fe9dc90f678b6925f01503802232990e6b847","83182565","1682183013","2023-04-22 17:03:33","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x9c57247136f873e7fe0120cbae911458c57ce224","21,447,060,819.538751","Execute"
"0x405934eb503ac62b502070daacd6f62962340bc91cc09220779a8517ef7e42ed","83182566","1682183013","2023-04-22 17:03:33","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x445ad7de9c9d811e4de582dc4bba766b9811e8d3","85,094,812,734.723492","Execute"
"0x4ee2a71fb3288d14ea10d1b7f53cd7af1fde2425c4470ac93702dc0bd700f6f0","83182566","1682183013","2023-04-22 17:03:33","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x39ec2ef34faefb8c7307a5a22cfeb4d2bb9d1f82","44,920,934,819.089948","Execute"
"0x1e6fe342d8b7594b41147058df486386e6d29985fd3ea8be4007bba62899b2ac","83182566","1682183013","2023-04-22 17:03:33","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x63031e7b1727fb5e4a8f05f44fe057abb6233440","112,787,175,437.253905","Execute"
"0xc49f720fc6d522fe5303fd24360418b67dcf3583040da24e8191f9f5bf25ecfe","83182567","1682183013","2023-04-22 17:03:33","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x729f6405527fbaa18d73c8c163a20defb2668d9e","4,124,544,227.90702","Execute"
"0x96810480ac8363f8d0808c29fe213bda2b1cce4299c218ae7a91401068153bf5","83182568","1682183014","2023-04-22 17:03:34","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x596df815c237e4de1299e28af14ee78191bc8618","16,471,869,531.623278","Execute"
"0x950a742c1f395fe19f4b5007959846c4e55a9a7c4346d06423f15fb29ddcdb65","83182568","1682183014","2023-04-22 17:03:34","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x0256da0a53125db089bbfa88103cd005483d97c3","20,530,833,778.46154","Execute"
"0xe25c9acdac19b8baf00f34a6fd95942d6d581edbb3ada2d35a13a7d8fce00192","83182568","1682183014","2023-04-22 17:03:34","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x2e107e271777ceec2d6577b4c1918ba60a8de7fc","32,695,143,408.561548","Execute"
"0x28ba7edf9fe16c4a755127a1ce8016c26110bf9b4e938b09a6d78c41f2baf482","83182568","1682183014","2023-04-22 17:03:34","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xabdae0251e475fe28993cdb2821ed06345537efd","395,328,074,721.401235","Execute"
"0x9fbf83d4023a8c0f1070790c7ac685ef0f1bbff0057011ed65638a652d03015f","83182569","1682183014","2023-04-22 17:03:34","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x0cef9751e6a6d7d81d92b9d2014e58cb9454b6c9","371,716,891,356.666553","Execute"
"0xe3bde33d76638d15a359ec322cb2dcbf5758d77dcea30519106a90ac0e4d6653","83182569","1682183014","2023-04-22 17:03:34","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x8dd6ae22d7db82d559a2aa295ecd8904c8355ad3","35,935,413,735.718242","Swap"
"0xe3bde33d76638d15a359ec322cb2dcbf5758d77dcea30519106a90ac0e4d6653","83182569","1682183014","2023-04-22 17:03:34","0x8dd6ae22d7db82d559a2aa295ecd8904c8355ad3","0xdea5a01d11594823fa0c71f200364e2bc124992f","35,935,413,735.718242","Swap"
"0x4d04d86d6455b187961af1c030f74fa5446a77253c37ca05123b9a7e45b80bd1","83182569","1682183014","2023-04-22 17:03:34","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xb8fe71a788b4bc22b58d1bcbd5f6099981947757","71,270,266,466.13477","Execute"
"0xee37b57a6c4748ad1d792afddc4f5e00db113fd044549b3a4887b6c57dc927b3","83182569","1682183014","2023-04-22 17:03:34","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x7c9650ef70fced965c97e8c03ee02f0f4104b93d","17,685,921,879.575425","Execute"
"0x1de2d49e034be19d790e4b87e5826dfc30ad789a37e9d678932d9064a8b22ac2","83182570","1682183014","2023-04-22 17:03:34","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x2c4fa84031456485e5f909afdb8f0eff004d03b3","70,224,070,532.384588","Execute"
"0xe9842c0840cc8bb27803d0a139da69f73396501b5379c64862a56dd8aea639b4","83182570","1682183014","2023-04-22 17:03:34","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x6e08d8d932adf1622a26436b4b693655690ad6b1","1,047,079,163.226788","Execute"
"0xbb9ab41152252b9432ac5f3c8b690d18a3ef1955f1b8cc78e28a1382a8bf4ce8","83182571","1682183014","2023-04-22 17:03:34","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x49e57033e27ed548fc5eac37a49f342869e45545","3,488,931,303.201028","Execute"
"0x10411301083e90f2e14751ce4db328a3ee516d03eb5c70aac0f2443df60f778a","83182571","1682183014","2023-04-22 17:03:34","0xb75b5e1a4448da151448d96f56277952291bb499","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","252,778,219,344","Execute"
"0x066db55d0fe28942c22523d7a18f224be75587422704a5a04e3ec048579fb54a","83182571","1682183014","2023-04-22 17:03:34","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xa947e75d74e8ac2b6f7777e003b45b4abb991fb8","18,160,311,353.44282","Execute"
"0x215649bff8bb0fe36f445fba64fd48b4f882e6620b348968119b9f45b51658ca","83182571","1682183014","2023-04-22 17:03:34","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x0fdfb331776557fc0c076fb82a1f72a80ab9265f","1,813,040,389.062226","Execute"
"0x81ddc467cdd1fff50e4bd015c7f96607a0510cd7fe15f355692ad25e452863a0","83182572","1682183015","2023-04-22 17:03:35","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x65bd348c1c6e64b5f8e9e14e077514cb0286b460","18,100,590,316.37666","Execute"
"0xf16bd7c77f725fadc153f28dcbc291c877af6353370814636dc51af67d6ce027","83182572","1682183015","2023-04-22 17:03:35","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x09d66ecf9704ed2c5c8d3532223323c3253339ee","10,029,896,503.009421","Execute"
"0x4aeb872239f25178574bb16046ddb9f0a0625411bd71e235d5ef267005e94c60","83182572","1682183015","2023-04-22 17:03:35","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xbd70dcc860d6a53d1ef843d90a4b9f781196774c","18,016,645,721.831082","Execute"
"0xe0ab9b5ac7add1c54b424a2e0981a3218de46b699e1ac4f964c5b7cfdd7ff80f","83182572","1682183015","2023-04-22 17:03:35","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x37ec2958a5605af94e71ea4c2024a4c70fbb3954","1,916,804,886.655022","Execute"
"0x51bb8517db167174ef7a4b6fbe8e0a92b5a8d6eb4b10de062359fdd9421ed3cc","83182573","1682183015","2023-04-22 17:03:35","0x46b6bb40f10f30cd748c737ee1b4b158169b1eb6","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","18,139,432,337.083027","Execute"
"0x20f503ca30f39d69ccaaa4d4a997429a5d031d73d01418c87154a2faaffc99fc","83182573","1682183015","2023-04-22 17:03:35","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x7f0e03290e86aa8ec7d97a79ed6eba41a6a010c5","1,803,534,163.398742","Execute"
"0x7160b097c2ecfc303962df6320307dc69b75292d7b54f519c4702d510f7a0d27","83182573","1682183015","2023-04-22 17:03:35","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x5456d2c28053200e204cfede8d41fbb0ea12a340","48,774,465,467.011281","Execute"
"0xb3d34325560edb5e3a04f94bc33e84522a9a6c0a6576424c86a578c8607d993d","83182574","1682183015","2023-04-22 17:03:35","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x41d53aff68d3105af4d0184aadfa39623a2e57a7","357,734,984.98806","Execute"
"0xb55a50d11939bbe26a8f065784de70d499f1f79f6d6b44c98e69b1e3a3749443","83182574","1682183015","2023-04-22 17:03:35","0x5c5c5a5dd1cf00db569ba117f0d85ebbe950e0af","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","99,573,057,134.705415","Sell"
"0x0bf524f6dd7535e9c604afe4e43eec07d40fecd82d6ccbec8ed3aaca21eb3caf","83182575","1682183015","2023-04-22 17:03:35","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xf4a9647909bcc237e34849dceb242dc0a7ae94d7","1,937,359,401.158044","Execute"
"0x7fa6813e13c560d84b81d1bbaf9a280944508aef7ca135880267c00e6e51f659","83182575","1682183015","2023-04-22 17:03:35","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x6446b009644bf609e74eab2f186a605a2d980534","2,071,812,060.737906","Execute"
"0x45d29a793f99546b5eed1dc73c203568c783e99fed730f8fdd689adbc23e4c04","83182575","1682183015","2023-04-22 17:03:35","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x7a4a1c408e38fb5279a2e1d0586d856be22e4fb2","18,143,488,918.292844","Execute"
"0x71d1ffbc0386151d9cede7909c11d0ef0133e4ae4338f09a116619096372f219","83182576","1682183016","2023-04-22 17:03:36","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xf946a41a7a390d5e472fe5a35ba84f041af42d39","3,622,182,556.02097","Execute"
"0x46076d0d9e29730540d0e16814ed05cf37b10cd3d8ee50866883aea661e808f7","83182576","1682183016","2023-04-22 17:03:36","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xe53d5cc9c8a06548b951e3b86d14555267d7d820","71,991,112,442.437524","Execute"
"0x94ef654cc67cc76f9c72c41f6b7d98a054963d61a8d3867d0928769b3411e71d","83182576","1682183016","2023-04-22 17:03:36","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xa6001631424ba2c9834903125c4218b91cf00c97","1,788,804,334.407204","Execute"
"0x47e70df7e9eee13ee3115be3ac0291b37e03f2bb420a1001f118c749c678d6bb","83182576","1682183016","2023-04-22 17:03:36","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xee3efb0c6054c15b05eca539ef13da620f42077c","347,375,976,398.310439","Execute"
"0x2ef8b8fb6dac614945bbbc6ce4058a87bd02676f93da0d59129e07638ba0803f","83182577","1682183016","2023-04-22 17:03:36","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xa6b668df3082f204c8c841b9b91ad898991d4e6d","16,842,811,379.823579","Execute"
"0x35f1981ebfb1cb226ebb2880ea0c350e52512254f247efe4b96767960639e4bb","83182577","1682183016","2023-04-22 17:03:36","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xc2b8f159302c96fac09ead920951619f11cffefc","1,009,024,067.178881","Execute"
"0xda3622a12bdbb0fe524cfbb6369e0de38e9273c99f1a3c356a8148776e2ca514","83182577","1682183016","2023-04-22 17:03:36","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xa4e4b2106d6691a261334518bb28c683be255a90","3,362,152,957.823587","Execute"
"0x99ddcd2725c943a378927ad2e69e488842eb149edd3bf2077b8294ef3a81bf26","83182577","1682183016","2023-04-22 17:03:36","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xfe70ebb4d19987cab12ecf52f4ababf40f635b94","1,680,349,587.366692","Execute"
"0x850b22d2b34247e98dcfd570f4f3f016fab4a6912ec8cc66a72fce496279f0df","83182577","1682183016","2023-04-22 17:03:36","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x3117d93d07770930f091efd7afb378780cf4322d","13,425,378,928.865695","Execute"
"0xdc8add2c7c291fc38c208e056963e8ab32304dab3605ea7918748df584bbbe42","83182577","1682183016","2023-04-22 17:03:36","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xe7a2ca134eb2bd8706a7bb56342839e6425eb508","103,007,418,983.11935","Execute"
"0x3478e8f59df7f6a5d848ce6ca7d168a4ea246e89dd5e573b0dde39afd318ead9","83182578","1682183016","2023-04-22 17:03:36","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x96d478523b425d94828a8a734a47ec9b73408b06","32,840,510,064.634843","Execute"
"0xcca0bb3db63ec2024d19bfce1c825e45f9734239d04370d6c1534868fe660a2b","83182578","1682183016","2023-04-22 17:03:36","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x5f4eca85055fff26decf454d49c0e9a1288a65bd","32,654,130,088.718592","Execute"
"0x47f4cb9831a20c9da50733406a2276aa30a771416aa30212ed85453d2b76bade","83182578","1682183016","2023-04-22 17:03:36","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xb44d57a251da397bcbe33cfbbef567e9fed151fc","33,830,170,237.810709","Execute"
"0x14c2518221bd8fd6f6702012e700413ea23ded712b4dffd8d239de8d7c07d228","83182578","1682183016","2023-04-22 17:03:36","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x38873f36f7837bf857b0a5d971f676f9d354e1da","64,375,238,698.230193","Exact Input Single"
"0x81fc5ceff74c134801cd439b3d145eb666af490059e040ddb7027e143003fde5","83182578","1682183016","2023-04-22 17:03:36","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xefd8596a7b39ecfe4acfeed434301a452c190c13","832,108,344.53737","Execute"
"0x0c3676231dd67d9af3307cd7af4559b2ab80ecd2548c25510027e7544b74f3d8","83182579","1682183017","2023-04-22 17:03:37","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x6de8bdd19cd76b89ea2eb1ab6d9b245433652ef9","3,199,282,614.157836","Execute"
"0xed0963216b32006c14c25299e214a0bfdaac9b0da73422b32af8a54c0c8620f7","83182579","1682183017","2023-04-22 17:03:37","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xb0c47feee8cf3d40a7d74e71f0eb187d58677d94","3,197,483,606.257001","Execute"
"0x65663b25223810faf470fa0eae55a7498f31e79ceca6e35b48a11edb9f3fbea6","83182579","1682183017","2023-04-22 17:03:37","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x21dc7407a55340c35fcaaf66a44a676ee8080087","2,556,692,618.791562","Execute"
"0x68579a43dfdb091bd18bb820e1a425d1bb2d1bfee0cd607d320a91ba0ee943cc","83182580","1682183017","2023-04-22 17:03:37","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xb05dd7a9b6dec20f6c48bc8d2b88e57440dcf86b","1,177,365,191.329476","Execute"
"0x5ec0712c7bcdacd2bfddb06eaba8c29aa994048e056a516d97ab3bbb8c21631d","83182580","1682183017","2023-04-22 17:03:37","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x2ad4e08d13b23bbbdf01996f92a89b5f33757f07","11,169,710,335.658267","Execute"
"0x6d19567de83ce66ad24e9f4b924becbcbb7ddbd59fd3222db3582aa5a34a7587","83182580","1682183017","2023-04-22 17:03:37","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x273c7e92ed108c59401af3519ae8e6a4807194d2","15,918,698,353.627527","Execute"
"0xae6b15d141a3863ed0ddb4af989862bb396ddae8872049112b67b33d623163b7","83182580","1682183017","2023-04-22 17:03:37","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x8dd6ae22d7db82d559a2aa295ecd8904c8355ad3","94,535,769,550.180634","Swap"
"0xae6b15d141a3863ed0ddb4af989862bb396ddae8872049112b67b33d623163b7","83182580","1682183017","2023-04-22 17:03:37","0x8dd6ae22d7db82d559a2aa295ecd8904c8355ad3","0x59a2c1690a85cffd261e7b45b3e1320af5f6f293","94,535,769,550.180634","Swap"
"0x8b1d8cc0b9dbea5f5e5469d85d6013183ded89fa5449e4af0e4fa7925e48c872","83182580","1682183017","2023-04-22 17:03:37","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xa8cc7525151d91bd0230e2cbaa7d52cb94272b25","15,610,707,981.982423","Execute"
"0xe63dc8bb15824587743aa2e7b5848dd4f95c382dfb9ac5243fa1a9c9f2f649a1","83182580","1682183017","2023-04-22 17:03:37","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x888b74524181c031e0eaa2df0060af3d0428572d","607,790,233.906629","Execute"
"0x2eadc27647a9bdda64f70403e387c9a86c903bcaef9b11f8a07a1f51538dd57d","83182581","1682183017","2023-04-22 17:03:37","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x192b93d9b22c8e647c22ad305b6ca174bedcd83a","31,088,375,157.434206","Execute"
"0x0b72fce31a73fd308944262c778bb2f8da91463a028d8da0225a767dc9850ef3","83182581","1682183017","2023-04-22 17:03:37","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x0405cdf35817fbb000774ea32d1ec467f719ba91","6,197,027,263.058991","Execute"
"0xbf1f14c60a26809c2a88b44b2b30ed295e24eb3fcc16a426eed3e62c56d56be4","83182581","1682183017","2023-04-22 17:03:37","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xd41f0fa2ddd6a02ccecfecc49e82a36ea68b21b1","464,500,523.19523","Execute"
"0x26d73931c10ccea574a015fe4ae99bf0ac311b928a4171d9d188b2bf8c1768fd","83182581","1682183017","2023-04-22 17:03:37","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x651ad08d5bac5cccc72931fc7dfd25cc9bff0e6b","81,520,238,409.957545","Execute"
"0x3b0d941410b52556e8b64c79866ef6a8d9c1f432f6005d7ad65a77a03c69f435","83182582","1682183017","2023-04-22 17:03:37","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x613b0232017887b2f9865e93097ecf727aa5ca85","305,150,502.114391","Execute"
"0xf3a12527480ec13c4e780cdb29b0f74ac87a599032043d3154913a3911dded7b","83182582","1682183017","2023-04-22 17:03:37","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xbe72b2f54ec94a3e6b2292342b231ff5e902f2ca","1,578,555,193.066661","Execute"
"0x8e061b276533a20e4749e2f6d7dad3bbee3eb60e447d23c814576cc2c27b5e2e","83182582","1682183017","2023-04-22 17:03:37","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x73aa6bf7fecc75a399aa06be3055102f034f21ed","9,144,127,399.67692","Execute"
"0x3230d573ad14f9a29980b48d2b50c129b682d6c760367216d440c3e6108a62af","83182583","1682183018","2023-04-22 17:03:38","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x73e36a63c1a91c3feb2710c74a84418d6e8e5569","1,979,243,387.968711","Execute"
"0x3ec669c698e047bdcbe176d3006802be861456b3ca4978c99a33179d49abbd86","83182583","1682183018","2023-04-22 17:03:38","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x7eb11085554814251f352b4bc4630232131fa5a3","15,174,053,487.918047","-"
"0x8c51296c46238af2fee2e37d5d73f125e461be94be3bc47703d1c42c50aceda9","83182583","1682183018","2023-04-22 17:03:38","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x7fc9a197b59211b8feb39d72ae184cfa66d50975","15,159,856,985.811902","Execute"
"0x8a9ccb1352fc9838d1fd53eb2c8c6a516651cad869ba08f7d86e2ef88a74a3cf","83182584","1682183018","2023-04-22 17:03:38","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x4c7c4552229652ee2a37c938453ecfe8aae6d25f","8,169,086,971.721487","Execute"
"0x8fc8b8d58a94d328e55aecd3e80924a1f5f7d7bc48c1c6f0a825a4a83f862bae","83182584","1682183018","2023-04-22 17:03:38","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x010d6b282ce8c269f79f4876f827af3720192491","4,856,218,050.727279","Execute"
"0xc2814d6009b8129a394586b8ff0858d2487f1c9ebacc5e987f54fb209fbc5956","83182584","1682183018","2023-04-22 17:03:38","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x41d53aff68d3105af4d0184aadfa39623a2e57a7","302,061,638.383512","Execute"
"0x9df70ac42513c0a124c1f2fe38e7cdcb39410ef8fa72529c2faf009cf18f4e02","83182584","1682183018","2023-04-22 17:03:38","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xc2354c0e74b640f2bfda7fa53dff9a91e36122bc","2,415,898,839.070505","Execute"
"0xa924e54bd373bfb4e891441a3665a94951b748f3e2d01cc17abeb276eeb54788","83182586","1682183018","2023-04-22 17:03:38","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xcd89727bb2781cc06575225487dbb948f5d44592","6,035,128,673.855568","Execute"
"0xa3606ab73bc186864b04066faa2e7a95e5158753baf711c26d954d318ead9690","83182587","1682183019","2023-04-22 17:03:39","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x0c81e0a1d3db9221369acffed31838f32c83a46e","7,534,646,178.819786","Execute"
"0x4074153a7314e11dacdba12f5a1acebe1a69e264813e04a62be5ab971ff71930","83182588","1682183019","2023-04-22 17:03:39","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x20358a602950b459715c9df541871f5e2ceca382","14,437,737,468.335144","Execute"
"0x5e836209a70743bc98b2a8067e72cec8352d0938457a8227d9894f5c84a50156","83182588","1682183019","2023-04-22 17:03:39","0x0cf40130e55ac3f285f9af29ac4221755145a2db","0xb45a2dda996c32e93b8c47098e90ed0e7ab18e39","205,555,908,361.074652","Swap"
"0x5e836209a70743bc98b2a8067e72cec8352d0938457a8227d9894f5c84a50156","83182588","1682183019","2023-04-22 17:03:39","0xb45a2dda996c32e93b8c47098e90ed0e7ab18e39","0xf7a2f863299c17dfa11cd8a14e7c7dca92f315b9","204,939,240,635.991429","Swap"
"0x5e836209a70743bc98b2a8067e72cec8352d0938457a8227d9894f5c84a50156","83182588","1682183019","2023-04-22 17:03:39","0xf7a2f863299c17dfa11cd8a14e7c7dca92f315b9","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","204,939,240,635.991429","Swap"
"0x5aed9bc82a16697179aa4d93798b0a6a81603c4d17e8e29c67167092e3b6b710","83182588","1682183019","2023-04-22 17:03:39","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xf21780c98b52d059e9915d96f33594a7d89ab530","9,341,234,670.315293","Execute"
"0x94e53917402c4576b76bec8ea2a2113fe2950a579568a3e93122613254568eb8","83182589","1682183019","2023-04-22 17:03:39","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x4c8d78a40c45af71c448f35c6ad153d0a7b9651f","31,025,481,516.658622","Execute"
"0x356e94f38250b0f224c4c11f338a387b7d6c89054b52a2e872370091ad720771","83182589","1682183019","2023-04-22 17:03:39","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x49cb20d7f746c0a93522dd0a2f327e92800a6377","51,155,705,539.360975","Execute"
"0x6ce10d5cc2d33a25dcb6d445de4ea4616ef6ecc0998058a2a7f46b8cc3d1705c","83182590","1682183019","2023-04-22 17:03:39","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x255cd92c751878b6a2cdac4cf1d4945384403314","15,307,579,708.251824","Execute"
"0x0be8effa9eb212fbbb3e1879701dc15d0a48ab5c1b4b3d48496c2e842c5043b4","83182590","1682183019","2023-04-22 17:03:39","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x2f3ef50ee6deb5520353855f4c83a2acf223fa0c","3,056,466,477.867763","Execute"
"0x2e94bf71771360cb0493c3207a2e2f4dd5a5391e36e7bb5f6edaa03cccf73eed","83182591","1682183020","2023-04-22 17:03:40","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xb316b4ea434826c03271d7a6a424a020d457916e","7,328,668,122.680721","Execute"
"0x49ec4a96a1d188de5469764af6dee84d5490b34a3dd16d7983d114cd1d0cf263","83182591","1682183020","2023-04-22 17:03:40","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x033f35a020fbdaa7108bd8e509fd50a88a9915de","16,758,471,353.857495","Execute"
"0x569202d091267ccf797ed5b9cb973a99b0b30a8af61f8af9440424be2b629938","83182591","1682183020","2023-04-22 17:03:40","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x028fee08ff7119b90cbf3cd2648b95447ddf7281","80,468,538,616.6215","Execute"
"0xd01b7640335c7c9e7cf06d070616382f97bce58d627915f13f6bf0668546d8d2","83182591","1682183020","2023-04-22 17:03:40","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x3a521a6151d04e2becbd5450ac8e9b7402bb3643","2,997,597,943.997755","Execute"
"0x92a57d49887c75a0ee76baf3f60c5013f1186cf553c284495034ab142a99e1f0","83182592","1682183020","2023-04-22 17:03:40","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x449b9ac3271f9e8370da93645344e1ccdf193464","2,995,966,319.931174","Execute"
"0x7d8272ea73d5ab7083785e46e5c405525529a8d004d2f354a79bbeab25b7b5dc","83182593","1682183020","2023-04-22 17:03:40","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x4ef41c0a809a2685307bde29108cd1f5903a434e","14,955,403,801.077858","Execute"
"0x597b0f28b9f99a7d94698eac50361e43092f487f5ddc3b5b81aef3a4eeae7658","83182593","1682183020","2023-04-22 17:03:40","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x876dd74d8d0c98f66eccc527f289f5b6ee30ae1f","5,970,786,653.674838","Execute"
"0xca852f7722dc46a08c289065e6994c5611fb0258bade3fc865f53afbf7b65a71","83182593","1682183020","2023-04-22 17:03:40","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xf9d6461ac31357c35078d477980ba4424592964c","5,964,302,611.808709","Execute"
"0x776fc807d0344d17b48c8e630eefd4f327e5c694a5e60e818a45ba084b38ba5b","83182594","1682183020","2023-04-22 17:03:40","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x0e200a0444f17f50a6724cde0f893a2050147599","20,792,674,890.614129","Execute"
"0x1d7031f3af62b36cb9d51baa44a9df8e00ef3fbc2e8b564b6de74ab108cf96a9","83182594","1682183020","2023-04-22 17:03:40","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0x2628129b0e5ba5b9a9c918143b6703b63429b084","2,968,448,350.986846","Execute"
"0x7c60e48b448f9303a38510d0773412ad6f32125a11bd5548453a1be6844dfde0","83182595","1682183021","2023-04-22 17:03:41","0xaf1f6c3485ad1f1640267c402d3f2bf54c0b8dd0","0xe001eedb1dc5daa7399cc6cb9a765c1078447c25","5,932,074,351.285032","Execute"
